"user_id","signup_time","purchase_time","purchase_value","device_id","source","browser","sex","age","ip_address","class"
142636,2015-07-09 23:38:34,2015-08-28 08:48:39,10,"HIIDQQUUDJASB","SEO","Chrome","F",33,299946570.793666,0
161922,2015-01-25 04:15:34,2015-01-29 23:30:33,26,"ANHVCVCPHPEEN","SEO","Chrome","M",37,562113590.315732,0
84266,2015-01-22 04:09:33,2015-03-11 10:54:51,39,"CIFKOKHVKPWKN","SEO","FireFox","M",29,1580951264.58068,0
9038,2015-02-23 00:29:05,2015-06-01 21:11:06,38,"UNLCTCPMYTXLX","Ads","IE","M",29,1921247336.3453,0
71345,2015-05-11 08:07:42,2015-06-22 07:04:28,61,"CMGZLXIMTHDJI","SEO","FireFox","F",39,3145226836.32818,0
46768,2015-05-21 15:01:04,2015-09-07 11:22:56,31,"MRBQQYIEGTHFV","SEO","IE","F",34,1093968720.72009,1
237078,2015-01-11 10:05:48,2015-04-08 11:17:24,32,"PWWRIMWABFBCC","Ads","Chrome","F",31,3221072196.47519,0
165952,2015-02-16 23:16:23,2015-05-29 18:28:05,62,"SZOMQSEMQKOOL","Direct","Safari","M",36,2717149353.39498,0
270356,2015-03-24 15:22:12,2015-06-18 01:37:31,10,"NZRFLJARZKDFP","Direct","FireFox","M",20,4129551111.5627,0
55085,2015-02-08 13:40:16,2015-05-24 23:04:13,28,"FHXQBYIUGEMXN","SEO","IE","F",34,1321271196.61819,0
399766,2015-04-01 18:56:54,2015-04-11 00:56:46,70,"VTVBJAELTZAZB","SEO","Chrome","F",39,3732421018.77995,0
139799,2015-08-03 12:29:50,2015-12-01 03:03:12,13,"NURKZIONVIGZU","Ads","IE","M",24,2534305962.18376,0
333163,2015-07-22 12:15:39,2015-08-23 01:38:46,60,"DGIDAQNRZZCNT","Ads","IE","M",26,2338305671.54213,0
313846,2015-07-17 18:39:54,2015-08-25 09:13:23,37,"GGVBGZMKWUJMK","SEO","FireFox","M",39,1247503252.93046,0
164702,2015-06-19 07:56:51,2015-09-28 10:15:42,40,"DMKPMNSGXKXMH","Ads","Chrome","M",27,832662169.771338,0
238160,2015-04-26 12:23:02,2015-06-11 09:02:17,39,"AUIOYYPJONCPH","Ads","IE","M",37,1643743210.96851,0
125335,2015-07-25 09:34:59,2015-10-01 17:56:39,57,"WJXGSGYZCIJTL","SEO","Chrome","F",29,338982644.619279,0
43802,2015-05-31 21:07:08,2015-09-27 14:14:26,70,"YWSGRPSTVVEXJ","SEO","Safari","M",48,2975637066.56469,0
91416,2015-05-01 05:25:53,2015-06-28 23:55:28,40,"BIHBNFBAZZAER","Direct","IE","M",23,2449516932.81449,0
137060,2015-08-01 21:46:57,2015-11-01 16:29:58,33,"PFFSTKGTVXPUJ","Ads","Safari","M",28,3067854436.22085,0
353139,2015-07-16 02:25:54,2015-07-26 10:21:03,12,"TQVMHHCZNNDMN","Ads","Opera","M",22,4008010461.97115,0
349933,2015-01-08 11:55:07,2015-01-08 11:55:08,44,"ZFODUIQXHTXQS","SEO","Chrome","M",50,3504252398.46546,1
195278,2015-08-01 14:54:12,2015-08-18 18:02:54,29,"TQANSNJJALZTQ","Ads","Safari","F",31,3769572096.07381,0
128590,2015-08-04 01:18:20,2015-11-20 11:43:49,30,"NBTEGXKGECRCZ","SEO","Chrome","M",25,669480197.99481,0
3215,2015-07-01 23:02:43,2015-08-25 00:21:04,12,"QXAYKMRMFOJKL","SEO","Safari","F",35,1418554548.43575,0
319840,2015-06-30 18:39:05,2015-10-11 15:02:35,13,"AUZTHJSBUQOOD","Direct","IE","M",25,3384373144.02032,0
199329,2015-01-13 19:55:48,2015-02-20 04:32:51,75,"YQEZCGRSVMZWJ","SEO","Chrome","M",21,2546555346.19994,0
321143,2015-07-25 18:23:00,2015-08-28 16:27:20,39,"CZMIQOKFANJUR","Ads","IE","M",32,2986023684.45394,0
254039,2015-02-23 03:36:54,2015-04-16 20:15:08,31,"MSYGEIBJRGSKW","Ads","IE","M",26,3486599912.02185,0
281471,2015-07-17 21:23:39,2015-10-24 07:28:45,58,"WUFHPGKVTTUKJ","SEO","Safari","F",36,3678466662.79868,0
130175,2015-05-10 13:41:07,2015-05-20 05:21:31,16,"AJEKQXWBKETEZ","SEO","Safari","F",33,1111392701.305,0
331451,2015-06-16 11:31:07,2015-06-23 21:57:13,44,"GHMJUWESXKOBC","SEO","Chrome","M",34,251412903.028118,0
24391,2015-02-05 22:32:33,2015-05-31 19:00:34,33,"QKBHCOFUTUYXK","Direct","Chrome","M",26,3920893347.37858,0
110203,2015-04-02 06:49:16,2015-06-10 15:19:44,21,"KVLDLGMPQVLWU","Ads","FireFox","F",50,1385941572.28496,0
17020,2015-02-18 00:35:57,2015-03-07 17:50:07,41,"NSDJIKAXUXBLJ","Ads","IE","M",35,2809912002.38278,0
243794,2015-02-25 06:29:02,2015-06-23 20:39:50,52,"AQEGNQXNTYNZM","Ads","Chrome","M",46,2616790799.90697,0
358818,2015-06-20 16:40:33,2015-06-27 13:39:40,54,"ERZXQPEQBMWMI","Ads","Opera","M",39,2502205789.49939,0
311165,2015-01-05 22:14:59,2015-01-19 05:30:53,29,"XAUZNQKYGENZX","Ads","Chrome","F",39,319065409.783001,0
139908,2015-05-20 12:44:19,2015-08-13 12:45:59,92,"LLDDENPKLJFRO","Ads","IE","F",43,1586144287.90824,0
14456,2015-01-28 09:39:06,2015-05-12 08:19:50,44,"VDSRTXRCBIJFE","Ads","IE","F",48,944699922.714934,0
393050,2015-05-20 22:03:58,2015-05-26 23:26:12,59,"EDSGKAWMVCLMT","Direct","IE","F",27,1199640530.17531,0
197352,2015-03-15 05:31:12,2015-04-20 16:12:47,18,"DTCPRCKRIDVLG","SEO","IE","M",26,2241617541.62746,0
175579,2015-07-15 11:50:10,2015-10-25 21:55:36,76,"HEGTUXEXLGGRH","Direct","Opera","M",29,1972654973.25369,0
364083,2015-06-01 15:11:45,2015-09-14 05:53:36,17,"GDTXPLDMCPRVL","Ads","Safari","F",43,398230280.492804,1
134248,2015-07-21 15:41:59,2015-10-28 07:45:15,24,"IWOQJKKRLFQJK","SEO","IE","F",31,1430739307.18576,0
298553,2015-02-08 01:29:12,2015-05-08 07:30:22,13,"JZTXSSECFGHSL","Direct","IE","M",18,2934250629.13986,0
393467,2015-06-21 05:33:34,2015-08-30 12:08:29,16,"NNZIFORXGVFYC","Ads","FireFox","M",38,230287447.475331,0
340796,2015-02-19 15:47:41,2015-03-08 04:49:21,14,"RYSTUYTYXZBDR","SEO","Safari","M",23,1277694820.23884,0
310025,2015-03-16 18:14:55,2015-03-29 15:15:41,31,"HHGLPGMRJAHQW","Ads","IE","M",23,3281208667.74005,0
57478,2015-07-11 13:53:52,2015-11-07 15:53:17,18,"AXOFMTIYZFBAY","Direct","FireFox","F",26,1769983802.35566,0
301099,2015-01-06 05:36:04,2015-01-06 05:36:05,32,"PENMUUOUUDFLW","Direct","Chrome","M",36,3855235971.01081,1
349539,2015-03-10 05:08:29,2015-06-14 15:33:02,63,"ZMGLWJEGEMHBB","SEO","Safari","M",29,3535335780.03346,0
269495,2015-01-04 12:17:24,2015-01-18 23:03:20,14,"EREWUPASHCXED","Ads","Chrome","M",37,3705902466.32085,0
237748,2015-05-17 19:19:31,2015-06-30 11:46:35,55,"AHWTZMJJSVNSR","Ads","IE","F",46,3853502019.52822,0
